1150.0,8.797398e-12
1155.0,8.720237e-12
1160.0,4.8213105e-12
1165.0,3.104548e-12
1170.0,3.1326185e-12
1175.0,2.916828e-12
1180.0,1.70971e-12
1185.0,1.2195565e-12
1190.0,9.115247e-13
1195.0,5.020683e-12
1200.0,2.4772915e-11
1205.0,1.1551685e-10
1210.0,2.6958405e-10
1215.0,3.0338554e-10
1220.0,1.5577997e-10
1225.0,3.518063e-11
1230.0,4.881143e-12
1235.0,1.8846404e-12
1240.0,1.7654274e-12
1245.0,1.4063751e-12
1250.0,8.900522e-13
1255.0,5.416e-13
1260.0,5.358793e-13
1265.0,5.354082e-13
1270.0,5.918794e-13
1275.0,8.603707e-13
1280.0,1.0603882e-12
1285.0,9.093563e-13
1290.0,6.728977e-13
1295.0,8.1379684e-13
1300.0,1.5678554e-12
1305.0,1.9423792e-12
1310.0,1.0150357e-12
1315.0,4.9290796e-13
1320.0,3.98762e-13
1325.0,6.2442206e-13
1330.0,1.4251302e-12
1335.0,2.3271613e-12
1340.0,1.0841688e-12
1345.0,2.8294324e-13
1350.0,1.177355e-13
1355.0,4.4032494e-13
1360.0,6.3173387e-13
1365.0,5.8388683e-13
1370.0,4.649853e-13
1375.0,5.063414e-13
1380.0,4.4224647e-13
1385.0,4.606802e-13
1390.0,9.101024e-13
1395.0,1.4165709e-12
1400.0,1.3477784e-12
1405.0,1.346255e-12
1410.0,8.7964575e-13
1415.0,5.1252877e-13
1420.0,5.1329514e-13
1425.0,7.795054e-13
1430.0,9.517695e-13
1435.0,7.192123e-13
1440.0,8.108074e-13
1445.0,1.1109761e-12
1450.0,1.2256431e-12
1455.0,1.0564394e-12
1460.0,7.0474713e-13
1465.0,1.0244483e-12
1470.0,1.4359486e-12
1475.0,1.1122679e-12
1480.0,9.602562e-13
1485.0,1.6043844e-12
1490.0,1.8419322e-12
1495.0,1.7317644e-12
1500.0,1.3452534e-12
1505.0,1.1489555e-12
1510.0,1.351052e-12
1515.0,1.2387515e-12
1520.0,1.2329484e-12
1525.0,1.3749983e-12
1530.0,2.0465615e-12
1535.0,1.9901461e-12
1540.0,1.91892e-12
1545.0,3.647305e-12
1550.0,4.1375557e-12
1555.0,2.105284e-12
1560.0,1.2808302e-12
1565.0,1.2246678e-12
1570.0,1.064482e-12
1575.0,1.3325944e-12
1580.0,1.469929e-12
1585.0,1.2294741e-12
1590.0,8.9993806e-13
1595.0,9.683435e-13
1600.0,1.2226025e-12
1605.0,1.2228317e-12
1610.0,1.0362109e-12
1615.0,1.0326634e-12
1620.0,1.064145e-12
1625.0,1.4344346e-12
1630.0,1.8876777e-12
1635.0,2.379454e-12
1640.0,2.5695197e-12
1645.0,1.729345e-12
1650.0,1.9452376e-12
1655.0,3.232143e-12
1660.0,3.3086398e-12
1665.0,2.2322613e-12
1670.0,1.819901e-12
